,load_kw,solar_kw,lmp,p_chg,p_dis,soc_kwh,grid_import,grid_export,mdp1
2025-04-01 18:00:00-04:00,387.88621666666666,71.61120605830688,0.03171768267166021,0.0,122.52132975129555,812.8428294637894,193.7536808570642,0.0,387.88621666666666
2025-04-01 19:00:00-04:00,310.2658333333333,6.1193157557247275,0.02918026805792739,0.0,114.86651051599651,690.0778428273908,189.2800070616121,0.0,310.2658333333333
2025-04-01 20:00:00-04:00,262.03525,0.0,0.025881629060074733,0.0,54.83509753173033,631.3065574514175,207.2001524682697,0.0,262.03525
2025-04-01 21:00:00-04:00,258.6734666666667,0.0,0.02410543883046176,0.0,59.261253658760296,567.8169737905213,199.4122130079064,0.0,258.6734666666667
2025-04-01 22:00:00-04:00,260.1893333333333,0.0,0.02232924860084879,0.0,60.433568064729485,503.07769877389194,199.75576526860382,0.0,260.1893333333333
2025-04-01 23:00:00-04:00,259.04918333333336,0.0,0.020806799832609097,0.0,53.88747128560786,445.31658637047207,205.1617120477255,0.0,259.04918333333336
2025-04-02 00:00:00-04:00,255.7902833333333,0.0,0.019791833987115974,0.0,56.28139434706932,385.00354340903317,199.50888898626397,0.0,255.7902833333333
2025-04-02 01:00:00-04:00,251.7074,0.0,0.01826938521887628,0.0,50.90720821365116,330.41940211496,200.80019178634885,0.0,251.7074
2025-04-02 02:00:00-04:00,247.26996666666668,0.0,0.017761902296129718,0.0,45.73164535068011,281.3524293705314,201.53832131598656,0.0,247.26996666666668
2025-04-02 03:00:00-04:00,249.89045,0.0,0.017761902296129718,0.0,45.46763561305855,232.56689195203168,204.42281438694144,0.0,249.89045
2025-04-02 04:00:00-04:00,258.996,0.0,0.01826938521887628,0.0,40.75393965650383,188.806171306632,218.24206034349615,0.0,258.996
2025-04-02 05:00:00-04:00,255.85401666666667,0.0,0.020806799832609097,0.0,25.688651230103574,161.1051020842944,230.1653654365631,0.0,255.85401666666667
2025-04-02 06:00:00-04:00,264.77006666666665,0.0,0.02410543883046176,0.0,44.297213857699745,113.56723844919811,220.4728528089669,0.0,264.77006666666665
2025-04-02 07:00:00-04:00,266.56445,2.284382708902664,0.027911560751060986,0.0,34.59977909987481,76.36687500000218,229.68028819122253,0.0,266.56445
2025-04-02 08:00:00-04:00,274.1063,61.40777229318656,0.027911560751060986,0.0,0.0,76.05000000000219,212.69852770681342,0.0,274.1063
