,load_kw,solar_kw,lmp,p_chg,p_dis,soc_kwh,grid_import,grid_export,mdp1,mdp2
2025-11-26 12:00:00-06:00,1953.4096833333333,1089.0439893658222,0.025917056963630523,0.6755797699518405,0.0,2889.9,865.0412737374629,0.0,1019.7376166666668,933.6720666666666
2025-11-26 13:00:00-06:00,2026.91185,990.0833099980488,0.025917056963630523,0.0,0.0,2889.26625,1036.8285400019513,0.0,1021.8164,1005.09545
2025-11-26 14:00:00-06:00,1946.7887333333333,778.0166314712023,0.026435398102903133,1.3511595399036036,0.0,2889.9,1170.1232614020346,0.0,1058.21255,888.5761833333333
2025-11-26 15:00:00-06:00,2068.3950666666665,462.1180747086246,0.027990421520720968,0.0,194.27417422454755,2682.169284429659,1412.0028177334943,0.0,1010.9885333333332,1057.4065333333333
2025-11-26 16:00:00-06:00,1902.9414000000002,75.35122928960422,0.031100468356356627,0.0,411.8524256215635,2242.4993735530934,1415.7377450888325,0.0,983.43515,919.50625
2025-11-26 17:00:00-06:00,1812.2987166666667,0.0,0.03369217405271968,0.0,370.4560061968971,1846.9581940560088,1441.8427104697696,0.0,1013.55595,798.7427666666666
2025-11-26 18:00:00-06:00,1795.5412000000001,0.0,0.032396321204538156,0.0,861.1515173730189,928.3338420827662,934.3896826269812,0.0,1001.8434,793.6978
2025-11-26 19:00:00-06:00,1803.8366999999998,0.0,0.0298046155081751,0.0,255.70422186938276,655.1184756942345,1548.132478130617,0.0,1042.9107666666666,760.9259333333333
2025-11-26 20:00:00-06:00,1863.1634833333335,0.0,0.026435398102903133,0.0,302.24495913393594,332.29051668309774,1560.9185241993976,0.0,994.8304666666668,868.3330166666667
2025-11-26 21:00:00-06:00,1807.6926833333334,0.0,0.024621204115448995,0.0,168.43917764666799,152.10000000000005,1639.2535056866654,0.0,1053.6047,754.0879833333333
2025-11-26 22:00:00-06:00,1868.4345833333332,0.0,0.02280701012799486,2.026739309855496,0.0,153.36750000000004,1870.4613226431886,0.0,1022.6233,845.8112833333333
2025-11-26 23:00:00-06:00,1816.6216166666668,0.0,0.02125198671017703,0.0,0.0,152.73375000000004,1816.6216166666668,0.0,1011.85825,804.7633666666667
2025-11-27 00:00:00-06:00,1974.1900999999998,0.0,0.02021530443163181,0.0,0.0,152.10000000000005,1974.1900999999998,0.0,976.2699666666666,997.9201333333332
2025-11-27 01:00:00-06:00,1814.5293499999998,0.0,0.018660281013813975,1500.0,0.0,1558.5909779470292,3314.52935,0.0,891.6334166666667,922.8959333333332
2025-11-27 02:00:00-06:00,1769.3841833333336,0.0,0.018141939874541366,1419.855765731855,0.0,2889.9,3189.2399490651887,0.0,944.2198666666668,825.1643166666667
2025-11-27 03:00:00-06:00,1599.0657666666666,0.0,0.018141939874541366,0.6755797699518405,0.0,2889.9,1599.7413464366184,0.0,830.3479666666667,768.7178
2025-11-27 04:00:00-06:00,1634.3300833333333,0.0,0.018660281013813975,0.6755797699518405,0.0,2889.9,1635.005663103285,0.0,802.4079333333333,831.92215
2025-11-27 05:00:00-06:00,1584.3547333333333,0.0,0.02125198671017703,0.6755797699518405,0.0,2889.9,1585.0303131032852,0.0,848.0024666666667,736.3522666666667
2025-11-27 06:00:00-06:00,1775.7001333333333,0.0,0.024621204115448995,0.6755797699518405,0.0,2889.9,1776.375713103285,0.0,945.1421833333334,830.55795
2025-11-27 07:00:00-06:00,1787.1609666666668,3.817850018979338,0.028508762659993577,0.0,1500.0,1290.2608773329218,283.34311664768757,0.0,891.7103833333333,895.4505833333334
2025-11-27 08:00:00-06:00,1780.1315833333333,333.9805674351877,0.028508762659993577,0.0,0.0,1289.6271273329219,1446.1510158981455,0.0,894.1990666666667,885.9325166666666
2025-11-27 09:00:00-06:00,1875.0010333333332,681.4151157046697,0.027212909811812052,0.0,1065.311502461129,153.36750000000004,128.27441516753447,0.0,890.36715,984.6338833333332
2025-11-27 10:00:00-06:00,1851.2754,928.7418246362602,0.026435398102903133,0.0,0.0,152.73375000000004,922.5335753637398,0.0,952.93255,898.34285
2025-11-27 11:00:00-06:00,1875.6593166666667,1065.6163239147368,0.025917056963630523,0.0,0.0,152.10000000000005,810.0429927519299,0.0,962.0539333333334,913.6053833333332
2025-11-27 12:00:00-06:00,1874.6799333333333,1085.4149284639461,0.025917056963630523,1500.0,0.0,1558.5909779470292,2289.265004869387,0.0,984.93985,889.7400833333334
2025-11-27 13:00:00-06:00,1776.3281,987.1072500822451,0.025917056963630523,0.0,0.0,1557.9572279470292,789.2208499177549,0.0,854.8411166666667,921.4869833333332
2025-11-27 14:00:00-06:00,1617.0799666666667,775.6078338672916,0.026435398102903133,0.0,0.0,1557.3234779470292,841.4721327993751,0.0,756.1929666666666,860.887
2025-11-27 15:00:00-06:00,1555.0366166666668,459.99670941946965,0.027990421520720968,1421.2069252717586,0.0,2889.9,2516.2468325189557,0.0,728.86345,826.1731666666667
2025-11-27 16:00:00-06:00,1539.9154166666667,73.4137615312139,0.031100468356356627,0.0,0.0,2889.26625,1466.501655135453,0.0,792.07935,747.8360666666666
2025-11-27 17:00:00-06:00,1531.5593333333334,0.0,0.03369217405271968,0.0,1500.0,1289.6271273329219,31.55933333333337,0.0,822.8445,708.7148333333333
2025-11-27 18:00:00-06:00,1454.7833166666667,0.0,0.032396321204538156,0.0,1066.5005228562443,152.1000000000001,388.2827938104224,0.0,765.6334333333333,689.1498833333334
2025-11-27 19:00:00-06:00,1502.7521333333334,0.0,0.0298046155081751,1.3511595399036642,0.0,152.7337500000001,1504.103292873237,0.0,741.2361833333333,761.51595
2025-11-27 20:00:00-06:00,1535.9241666666667,0.0,0.026435398102903133,0.0,0.0,152.1000000000001,1535.9241666666667,0.0,738.9535333333333,796.9706333333334
2025-11-27 21:00:00-06:00,1492.9354833333332,0.0,0.024621204115448995,0.6755797699518405,0.0,152.1000000000001,1493.611063103285,0.0,740.9359,751.9995833333334
2025-11-27 22:00:00-06:00,1467.8225333333335,0.0,0.02280701012799486,0.6755797699518405,0.0,152.1000000000001,1468.4981131032853,0.0,788.8258166666667,678.9967166666667
2025-11-27 23:00:00-06:00,1418.7687333333333,0.0,0.02125198671017703,0.6755797699518405,0.0,152.1000000000001,1419.4443131032851,0.0,777.3623166666666,641.4064166666667
2025-11-28 00:00:00-06:00,1508.3880166666668,0.0,0.02021530443163181,0.6755797699518405,0.0,152.1000000000001,1509.0635964366186,0.0,810.9913,697.3967166666666
