Time,Combined Metrics,Main Service 496: Demand (kW) [kW],Main Service 580: Demand (kW) [kW]
2025-02-07 14:00:00 CST,1049.18245,801.9956833333333,247.18676666666667
2025-02-07 15:00:00 CST,1088.2072833333334,835.6354833333334,252.5718
2025-02-07 16:00:00 CST,1091.4727,857.3135,234.1592
2025-02-07 17:00:00 CST,1071.2793000000001,840.6941,230.5852
2025-02-07 18:00:00 CST,1069.76825,849.0978333333334,220.67041666666665
2025-02-07 19:00:00 CST,1062.2172833333334,850.9911,211.22618333333332
2025-02-07 20:00:00 CST,1060.5265,853.9173666666667,206.60913333333335
2025-02-07 21:00:00 CST,1073.0035666666668,855.8763833333334,217.12718333333333
2025-02-07 22:00:00 CST,1047.0489,832.5045666666666,214.54433333333333
2025-02-07 23:00:00 CST,1072.04295,843.4891166666666,228.55383333333333
2025-02-08 00:00:00 CST,1082.5224,852.3199166666667,230.20248333333333
2025-02-08 01:00:00 CST,991.5215666666666,768.2448833333333,223.27668333333332
2025-02-08 02:00:00 CST,964.5215333333333,749.2701666666667,215.25136666666666
2025-02-08 03:00:00 CST,967.71555,748.6625833333334,219.05296666666666
2025-02-08 04:00:00 CST,969.6170333333333,746.70335,222.91368333333332
2025-02-08 05:00:00 CST,946.4306166666667,723.89075,222.53986666666665
2025-02-08 06:00:00 CST,1013.3250833333334,768.2531,245.07198333333332
2025-02-08 07:00:00 CST,1018.5411166666667,790.9707833333333,227.57033333333334
2025-02-08 08:00:00 CST,1049.7265833333333,809.2586,240.46798333333334
2025-02-08 09:00:00 CST,1024.29955,799.9649166666667,224.33463333333333
2025-02-08 10:00:00 CST,1049.7806666666665,835.92775,213.85291666666666
2025-02-08 11:00:00 CST,1051.85045,838.2755333333333,213.57491666666667
2025-02-08 12:00:00 CST,1050.35715,823.5331833333333,226.82396666666668
2025-02-08 13:00:00 CST,992.2857,755.1434666666667,237.14223333333334
2025-02-08 14:00:00 CST,1004.4903833333333,786.7091333333333,217.78125
2025-02-08 15:00:00 CST,994.6080999999999,789.85075,204.75735
2025-02-08 16:00:00 CST,959.5344833333334,771.9991166666666,187.53536666666668
2025-02-08 17:00:00 CST,927.5761666666666,739.8356166666666,187.74055
2025-02-08 18:00:00 CST,906.2596666666666,721.3831666666666,184.8765
2025-02-08 19:00:00 CST,891.9278833333333,707.02125,184.90663333333333
2025-02-08 20:00:00 CST,917.6911,738.0744666666667,179.61663333333334
2025-02-08 21:00:00 CST,905.1981666666667,715.7923833333333,189.40578333333335
2025-02-08 22:00:00 CST,898.0207666666668,708.9511666666667,189.0696
2025-02-08 23:00:00 CST,885.0952333333333,694.8394166666667,190.25581666666668
2025-02-09 00:00:00 CST,901.7332333333334,711.1838333333334,190.5494
2025-02-09 01:00:00 CST,890.39345,695.2892166666667,195.10423333333333
2025-02-09 02:00:00 CST,895.8781166666666,704.4056333333333,191.47248333333334
2025-02-09 03:00:00 CST,882.6625666666666,704.8473166666666,177.81525
2025-02-09 04:00:00 CST,885.7091166666667,710.5983333333334,175.11078333333333
2025-02-09 05:00:00 CST,879.4859333333334,696.448,183.03793333333334
2025-02-09 06:00:00 CST,870.0695166666667,694.4511333333334,175.61838333333333
2025-02-09 07:00:00 CST,876.6420666666667,697.28685,179.35521666666668
2025-02-09 08:00:00 CST,869.46145,683.6820333333334,185.77941666666666
2025-02-09 09:00:00 CST,857.6288499999999,681.8836166666666,175.74523333333335
2025-02-09 10:00:00 CST,857.66665,682.3171833333333,175.34946666666667
2025-02-09 11:00:00 CST,872.3095500000001,686.00355,186.306
2025-02-09 12:00:00 CST,877.1198833333333,697.1769666666667,179.94291666666666
2025-02-09 13:00:00 CST,875.8891000000001,696.35855,179.53055
2025-02-09 14:00:00 CST,888.3705833333333,707.9932,180.37738333333334
2025-02-09 15:00:00 CST,902.1606833333333,713.2881333333333,188.87255
2025-02-09 16:00:00 CST,898.2560666666667,695.14885,203.10721666666666
2025-02-09 17:00:00 CST,879.0733333333333,695.39045,183.68288333333334
2025-02-09 18:00:00 CST,895.5878666666666,716.9070333333333,178.68083333333334
2025-02-09 19:00:00 CST,880.4482833333334,702.5667333333333,177.88155
2025-02-09 20:00:00 CST,892.2995833333333,713.8965166666667,178.40306666666666
2025-02-09 21:00:00 CST,890.0547833333333,701.93985,188.11493333333334
2025-02-09 22:00:00 CST,886.5965000000001,709.412,177.1845
2025-02-09 23:00:00 CST,871.6044833333334,692.72855,178.87593333333334
2025-02-10 00:00:00 CST,888.68435,710.3319833333334,178.35236666666665
2025-02-10 01:00:00 CST,912.19835,727.6373333333333,184.56101666666666
2025-02-10 02:00:00 CST,926.3889166666667,727.3395666666667,199.04935
2025-02-10 03:00:00 CST,919.6797666666666,698.1972,221.48256666666666
2025-02-10 04:00:00 CST,908.24385,687.2980166666666,220.94583333333333
2025-02-10 05:00:00 CST,992.4632333333334,750.9566666666667,241.50656666666666
2025-02-10 06:00:00 CST,1073.4850166666668,834.4132666666667,239.07175
2025-02-10 07:00:00 CST,1134.3033,895.8234,238.4799
2025-02-10 08:00:00 CST,1130.8875333333333,889.3857,241.50183333333334
2025-02-10 09:00:00 CST,1131.1629833333334,876.30795,254.85503333333332
2025-02-10 10:00:00 CST,1156.1988166666667,924.79945,231.39936666666668
2025-02-10 11:00:00 CST,1193.7941833333334,926.7078833333334,267.0863
2025-02-10 12:00:00 CST,1136.94575,883.6270666666667,253.31868333333333
2025-02-10 13:00:00 CST,1125.7032333333334,867.1300833333333,258.57315
2025-02-10 14:00:00 CST,1071.6052166666666,818.1355333333333,253.46968333333334
2025-02-10 15:00:00 CST,1046.7846666666667,798.56765,248.21701666666667
2025-02-10 16:00:00 CST,1084.9329166666666,857.5585166666667,227.3744
2025-02-10 17:00:00 CST,1048.6537666666668,825.6457,223.00806666666668
2025-02-10 18:00:00 CST,1082.6126333333332,820.4907333333333,262.1219
2025-02-10 19:00:00 CST,1060.2008333333333,831.41625,228.78458333333333
2025-02-10 20:00:00 CST,1074.9602666666667,845.3208,229.63946666666666
2025-02-10 21:00:00 CST,1056.8535333333334,835.5975833333333,221.25595
2025-02-10 22:00:00 CST,1017.0987,804.3251166666666,212.77358333333333
2025-02-10 23:00:00 CST,1007.07635,807.76485,199.3115
2025-02-11 00:00:00 CST,1030.7701666666667,816.1925666666667,214.5776
2025-02-11 01:00:00 CST,1012.6168500000001,808.8640833333334,203.75276666666667
2025-02-11 02:00:00 CST,1011.5396166666667,815.96905,195.57056666666668
2025-02-11 03:00:00 CST,1001.1347166666667,809.7449,191.38981666666666
2025-02-11 04:00:00 CST,979.9639333333332,766.1936,213.77033333333333
2025-02-11 05:00:00 CST,1021.29585,787.2445666666666,234.05128333333334
2025-02-11 06:00:00 CST,1064.4946833333333,841.1381333333334,223.35655
2025-02-11 07:00:00 CST,1088.8633166666668,865.14475,223.71856666666667
2025-02-11 08:00:00 CST,1105.7732333333333,879.52005,226.25318333333334
2025-02-11 09:00:00 CST,1068.2320666666667,852.1119833333333,216.12008333333333
2025-02-11 10:00:00 CST,1165.1404333333332,925.1162666666667,240.02416666666667
2025-02-11 11:00:00 CST,1141.9738666666667,911.6739666666666,230.2999
2025-02-11 12:00:00 CST,1136.9333,913.557,223.3763
2025-02-11 13:00:00 CST,1143.4346,915.6582,227.7764
2025-02-11 14:00:00 CST,1026.3985166666666,819.44455,206.95396666666667
2025-02-11 15:00:00 CST,1076.1790166666667,845.11315,231.06586666666666
2025-02-11 16:00:00 CST,1067.3636166666665,863.4481833333333,203.91543333333334
2025-02-11 17:00:00 CST,1056.5136,857.23435,199.27925
2025-02-11 18:00:00 CST,1065.32335,853.1435666666666,212.17978333333335
2025-02-11 19:00:00 CST,1061.5007666666668,827.7830833333334,233.71768333333333
2025-02-11 20:00:00 CST,1054.917,825.1424,229.7746
2025-02-11 21:00:00 CST,1050.8142833333334,817.97315,232.84113333333335
2025-02-11 22:00:00 CST,1034.6209,802.6229333333333,231.99796666666666
2025-02-11 23:00:00 CST,1021.5075166666666,802.1798666666666,219.32765
2025-02-12 00:00:00 CST,997.8629666666666,805.6724666666667,192.1905
2025-02-12 01:00:00 CST,988.5180333333334,794.88305,193.63498333333334
2025-02-12 02:00:00 CST,1013.1749333333333,827.5985666666667,185.57636666666667
2025-02-12 03:00:00 CST,954.7913000000001,772.1398833333334,182.65141666666668
2025-02-12 04:00:00 CST,960.3917333333334,750.4505666666666,209.94116666666667
2025-02-12 05:00:00 CST,1027.4720166666666,794.76945,232.70256666666666
2025-02-12 06:00:00 CST,1032.21585,819.3412333333333,212.87461666666667
2025-02-12 07:00:00 CST,1077.7916,868.9018333333333,208.88976666666667
2025-02-12 08:00:00 CST,1103.4084666666668,877.18215,226.22631666666666
2025-02-12 09:00:00 CST,1060.4126666666666,814.6930833333333,245.71958333333333
2025-02-12 10:00:00 CST,1136.7185166666666,707.3742,429.34431666666666
2025-02-12 11:00:00 CST,1118.1506666666667,892.2965833333334,225.85408333333334
2025-02-12 12:00:00 CST,1099.8536166666665,880.6031833333333,219.25043333333332
2025-02-12 13:00:00 CST,1088.0266166666668,853.51765,234.50896666666668
2025-02-12 14:00:00 CST,1055.2367666666667,835.0212,220.21556666666666
2025-02-12 15:00:00 CST,1026.0338833333333,818.6182166666666,207.41566666666668
2025-02-12 16:00:00 CST,1009.8042333333333,815.5656666666666,194.23856666666666
2025-02-12 17:00:00 CST,1029.7598166666667,800.9031833333333,228.85663333333332
2025-02-12 18:00:00 CST,1005.6791833333333,772.84565,232.83353333333332
2025-02-12 19:00:00 CST,1042.7613833333335,821.40245,221.35893333333334
2025-02-12 20:00:00 CST,982.7478166666666,800.8272333333333,181.92058333333333
2025-02-12 21:00:00 CST,995.6448833333334,814.5425333333334,181.10235
2025-02-12 22:00:00 CST,980.7491666666666,798.1941833333333,182.55498333333333
2025-02-12 23:00:00 CST,1024.5623,839.3434833333333,185.21881666666667
2025-02-13 00:00:00 CST,1040.19005,852.0654166666667,188.12463333333332
2025-02-13 01:00:00 CST,959.2736666666667,769.6168833333334,189.65678333333332
2025-02-13 02:00:00 CST,968.0297833333334,788.4243,179.60548333333332
2025-02-13 03:00:00 CST,942.2565166666667,763.6463833333333,178.61013333333332
2025-02-13 04:00:00 CST,938.4358166666667,737.4051666666667,201.03065
2025-02-13 05:00:00 CST,999.4824666666666,773.3495166666667,226.13295
2025-02-13 06:00:00 CST,1057.8656333333333,854.17335,203.69228333333334
2025-02-13 07:00:00 CST,1108.5494666666666,901.0301833333333,207.51928333333333
2025-02-13 08:00:00 CST,1184.4328500000001,980.16705,204.2658
2025-02-13 09:00:00 CST,1158.1642666666667,954.2035,203.96076666666667
2025-02-13 10:00:00 CST,1131.9187,923.1697666666666,208.74893333333333
2025-02-13 11:00:00 CST,1197.8973166666667,969.5505,228.34681666666665
2025-02-13 12:00:00 CST,1211.1654,991.3551833333333,219.81021666666666
2025-02-13 13:00:00 CST,1145.8636333333334,928.4025666666666,217.46106666666665
2025-02-13 14:00:00 CST,1130.0648666666666,916.7949666666667,213.2699
2025-02-13 15:00:00 CST,1112.64805,908.9364666666667,203.71158333333332
2025-02-13 16:00:00 CST,1098.0901166666667,880.5640333333333,217.52608333333333
2025-02-13 17:00:00 CST,1079.8197833333334,846.9915666666667,232.82821666666666
2025-02-13 18:00:00 CST,1032.4175166666666,797.7123833333334,234.70513333333332
2025-02-13 19:00:00 CST,1010.0367833333333,801.36825,208.66853333333333
2025-02-13 20:00:00 CST,1006.4171166666666,824.4476333333333,181.96948333333333
2025-02-13 21:00:00 CST,1001.7135000000001,819.7195166666667,181.99398333333335
2025-02-13 22:00:00 CST,985.0801333333334,806.4120166666667,178.66811666666666
2025-02-13 23:00:00 CST,989.2719666666667,808.1087,181.16326666666666
2025-02-14 00:00:00 CST,1015.77305,831.0915666666667,184.68148333333335
2025-02-14 01:00:00 CST,991.0936166666667,805.0649333333333,186.02868333333333
2025-02-14 02:00:00 CST,972.846,790.8229666666666,182.02303333333333
2025-02-14 03:00:00 CST,962.9447833333334,786.1491833333333,176.7956
2025-02-14 04:00:00 CST,967.3622333333334,770.7577333333334,196.6045
2025-02-14 05:00:00 CST,1020.3914833333333,809.1476833333334,211.2438
2025-02-14 06:00:00 CST,1050.8199666666667,835.9154333333333,214.90453333333335
2025-02-14 07:00:00 CST,1107.4781666666668,889.23375,218.24441666666667
2025-02-14 08:00:00 CST,1093.9377333333332,876.3756833333333,217.56205
2025-02-14 09:00:00 CST,1075.3390666666667,852.0502833333334,223.28878333333333
2025-02-14 10:00:00 CST,1141.1728833333334,897.8224333333334,243.35045
2025-02-14 11:00:00 CST,1145.1276,916.2262666666667,228.90133333333333
2025-02-14 12:00:00 CST,1116.49375,880.6229166666667,235.87083333333334
2025-02-14 13:00:00 CST,1122.6812166666666,883.29585,239.38536666666667
2025-02-14 14:00:00 CST,1032.7182166666666,801.0536666666667,231.66455
2025-02-14 15:00:00 CST,1048.99235,835.1190166666667,213.87333333333333
2025-02-14 16:00:00 CST,1059.9665499999999,851.1285333333333,208.83801666666668
2025-02-14 17:00:00 CST,1074.5253,861.2392,213.2861
2025-02-14 18:00:00 CST,1039.4954,832.1119,207.3835
2025-02-14 19:00:00 CST,1034.1199,829.6006333333333,204.51926666666665
2025-02-14 20:00:00 CST,1033.27155,823.26825,210.0033
2025-02-14 21:00:00 CST,1076.9030666666667,830.8913833333334,246.01168333333334
2025-02-14 22:00:00 CST,1016.7736666666667,811.4025666666666,205.3711
2025-02-14 23:00:00 CST,1003.3409833333333,801.0399,202.30108333333334
2025-02-15 00:00:00 CST,1004.1573000000001,800.3968166666667,203.76048333333333
2025-02-15 01:00:00 CST,1001.1278333333333,794.2630833333334,206.86475
2025-02-15 02:00:00 CST,954.0157,754.3267666666667,199.68893333333332
2025-02-15 03:00:00 CST,1005.9073333333333,809.8812833333334,196.02605
2025-02-15 04:00:00 CST,1016.8884166666667,812.2845166666667,204.6039
2025-02-15 05:00:00 CST,920.6780333333334,726.7761166666667,193.90191666666666
2025-02-15 06:00:00 CST,944.5351333333333,722.4030166666666,222.13211666666666
2025-02-15 07:00:00 CST,939.0047333333333,732.3927,206.61203333333333
2025-02-15 08:00:00 CST,929.9193166666666,726.9551666666666,202.96415
2025-02-15 09:00:00 CST,891.74495,690.19595,201.549
2025-02-15 10:00:00 CST,928.3013166666667,728.44485,199.85646666666668
2025-02-15 11:00:00 CST,934.4862333333333,731.3848166666667,203.10141666666667
2025-02-15 12:00:00 CST,931.71805,728.75675,202.9613
2025-02-15 13:00:00 CST,931.1268333333333,731.8664666666666,199.26036666666667
2025-02-15 14:00:00 CST,890.9528166666666,694.2245,196.72831666666667
2025-02-15 15:00:00 CST,893.6125166666666,707.6204666666666,185.99205
2025-02-15 16:00:00 CST,862.7389666666666,674.5940833333333,188.14488333333333
2025-02-15 17:00:00 CST,852.8097,665.9475,186.8622
2025-02-15 18:00:00 CST,850.7322166666667,666.063,184.66921666666667
2025-02-15 19:00:00 CST,852.6538666666667,659.31785,193.33601666666667
2025-02-15 20:00:00 CST,817.5548833333334,633.8158666666667,183.73901666666666
2025-02-15 21:00:00 CST,789.2965,607.2783166666667,182.01818333333333
2025-02-15 22:00:00 CST,815.1498333333333,630.3463833333333,184.80345
2025-02-15 23:00:00 CST,797.7175333333332,633.1905833333333,164.52695
2025-02-16 00:00:00 CST,809.9927333333334,634.6817166666667,175.31101666666666
2025-02-16 01:00:00 CST,800.3274666666667,628.8181166666667,171.50935
2025-02-16 02:00:00 CST,801.96935,640.3327833333333,161.63656666666665
2025-02-16 03:00:00 CST,776.8719,617.3766166666667,159.49528333333333
2025-02-16 04:00:00 CST,793.77665,638.3970333333333,155.37961666666666
2025-02-16 05:00:00 CST,799.7773833333333,636.9960166666667,162.78136666666666
2025-02-16 06:00:00 CST,851.6321333333333,681.8460666666666,169.78606666666667
2025-02-16 07:00:00 CST,826.1599333333334,665.44835,160.71158333333332
2025-02-16 08:00:00 CST,839.0813499999999,673.4581,165.62325
2025-02-16 09:00:00 CST,829.7550833333332,662.3931166666666,167.36196666666666
2025-02-16 10:00:00 CST,832.6159833333334,662.7551666666667,169.86081666666666
2025-02-16 11:00:00 CST,850.4906,685.4388166666666,165.05178333333333
2025-02-16 12:00:00 CST,839.1654333333333,677.1375666666667,162.02786666666665
2025-02-16 13:00:00 CST,860.5685,686.1018166666667,174.46668333333332
2025-02-16 14:00:00 CST,851.93925,681.3697333333333,170.56951666666666
2025-02-16 15:00:00 CST,845.6879666666666,671.1072166666667,174.58075
2025-02-16 16:00:00 CST,856.4696833333333,687.2371833333333,169.2325
2025-02-16 17:00:00 CST,861.1053666666667,684.6081,176.49726666666666
2025-02-16 18:00:00 CST,827.1296779661018,656.691,170.4386779661017
2025-02-16 19:00:00 CST,797.9558666666667,629.2004666666667,168.7554
2025-02-16 20:00:00 CST,784.5201500000001,620.1627666666667,164.35738333333333
2025-02-16 21:00:00 CST,787.4604166666666,629.9650333333333,157.49538333333334
2025-02-16 22:00:00 CST,789.8163166666667,625.2564,164.55991666666668
2025-02-16 23:00:00 CST,766.0666333333334,606.8227833333333,159.24385
2025-02-17 00:00:00 CST,760.0699500000001,606.2319333333334,153.83801666666668
2025-02-17 01:00:00 CST,793.6804,623.0525,170.6279
2025-02-17 02:00:00 CST,769.3355333333333,594.2553333333333,175.0802
2025-02-17 03:00:00 CST,808.5310999999999,609.0642333333333,199.46686666666668
2025-02-17 04:00:00 CST,823.8566,615.9809166666666,207.87568333333334
2025-02-17 05:00:00 CST,932.6426833333334,716.3228,216.31988333333334
2025-02-17 06:00:00 CST,1067.1608999999999,850.4442166666666,216.71668333333332
2025-02-17 07:00:00 CST,1059.7105666666666,839.7606333333333,219.94993333333332
2025-02-17 08:00:00 CST,1139.66765,916.3902166666667,223.27743333333333
2025-02-17 09:00:00 CST,1060.40425,845.6368333333334,214.76741666666666
2025-02-17 10:00:00 CST,1137.2577333333334,920.6018333333334,216.6559
2025-02-17 11:00:00 CST,1184.8901,966.1614,218.7287
2025-02-17 12:00:00 CST,1139.2752166666667,895.7535833333334,243.52163333333334
2025-02-17 13:00:00 CST,1098.4573166666667,866.9344166666667,231.5229
2025-02-17 14:00:00 CST,1012.8465166666666,783.3082333333333,229.53828333333334
2025-02-17 15:00:00 CST,990.6941333333333,786.0590333333333,204.6351
2025-02-17 16:00:00 CST,996.9231500000001,799.5246666666667,197.39848333333333
2025-02-17 17:00:00 CST,1028.08525,835.3324333333334,192.75281666666666
2025-02-17 18:00:00 CST,1005.2274,802.9262,202.3012
2025-02-17 19:00:00 CST,1007.24535,813.8883666666667,193.35698333333335
2025-02-17 20:00:00 CST,982.6507333333333,795.1443333333333,187.5064
2025-02-17 21:00:00 CST,977.4839833333333,776.61555,200.86843333333334
2025-02-17 22:00:00 CST,941.8294000000001,753.0810833333334,188.74831666666665
2025-02-17 23:00:00 CST,859.1220166666667,678.1118666666666,181.01015
2025-02-18 00:00:00 CST,909.20065,720.79345,188.4072
2025-02-18 01:00:00 CST,865.4510666666667,681.29975,184.15131666666667
2025-02-18 02:00:00 CST,877.6456333333333,686.22295,191.42268333333334
2025-02-18 03:00:00 CST,867.4196666666667,687.32265,180.09701666666666
2025-02-18 04:00:00 CST,894.8923500000001,688.6211166666667,206.27123333333333
2025-02-18 05:00:00 CST,899.4554333333334,692.3514333333334,207.104
2025-02-18 06:00:00 CST,984.3986833333333,767.74525,216.65343333333334
2025-02-18 07:00:00 CST,1028.9999833333334,816.2076666666667,212.79231666666666
2025-02-18 08:00:00 CST,1054.3028166666666,828.7725666666666,225.53025
2025-02-18 09:00:00 CST,1014.69265,799.4179333333333,215.27471666666668
2025-02-18 10:00:00 CST,1056.4811333333332,831.9335833333333,224.54755
2025-02-18 11:00:00 CST,1090.1120333333333,864.3214333333333,225.7906
2025-02-18 12:00:00 CST,1060.9553166666667,845.7779166666667,215.1774
2025-02-18 13:00:00 CST,1021.3278333333334,809.3679666666667,211.95986666666667
2025-02-18 14:00:00 CST,976.6554166666667,767.4345166666667,209.2209
2025-02-18 15:00:00 CST,991.88155,783.5234666666666,208.35808333333333
2025-02-18 16:00:00 CST,1035.2894166666667,831.8194,203.47001666666668
2025-02-18 17:00:00 CST,1046.7930333333334,846.7660833333333,200.02695
2025-02-18 18:00:00 CST,1030.37305,829.5411166666667,200.83193333333332
2025-02-18 19:00:00 CST,1018.8722166666666,828.5305666666667,190.34165
2025-02-18 20:00:00 CST,1035.0976,846.1435666666666,188.95403333333334
2025-02-18 21:00:00 CST,1024.7783833333333,834.83025,189.94813333333335
2025-02-18 22:00:00 CST,1008.9267833333333,817.5837666666666,191.34301666666667
2025-02-18 23:00:00 CST,976.4284166666666,783.44615,192.98226666666667
2025-02-19 00:00:00 CST,963.17935,770.1553,193.02405
2025-02-19 01:00:00 CST,957.67835,763.94425,193.7341
2025-02-19 02:00:00 CST,993.1114,799.3389,193.7725
2025-02-19 03:00:00 CST,952.6016666666667,767.9719833333334,184.62968333333333
2025-02-19 04:00:00 CST,950.5038166666666,737.8654166666666,212.6384
2025-02-19 05:00:00 CST,1003.6978333333334,758.7569833333333,244.94085
2025-02-19 06:00:00 CST,1037.27365,794.1328333333333,243.14081666666667
2025-02-19 07:00:00 CST,1053.7033833333335,828.6823,225.02108333333334
2025-02-19 08:00:00 CST,1081.8166166666667,855.48235,226.33426666666668
2025-02-19 09:00:00 CST,1070.5400833333333,843.4507,227.08938333333333
2025-02-19 10:00:00 CST,1092.2850666666668,865.6218333333334,226.66323333333332
2025-02-19 11:00:00 CST,1120.67335,867.0005166666666,253.67283333333333
2025-02-19 12:00:00 CST,1113.7472166666666,872.4411666666666,241.30605
2025-02-19 13:00:00 CST,1091.4040333333332,826.7573333333333,264.6467
2025-02-19 14:00:00 CST,1037.30235,788.6056833333333,248.69666666666666
2025-02-19 15:00:00 CST,984.0041333333332,765.29415,218.70998333333333
2025-02-19 16:00:00 CST,1040.3651833333333,839.4517166666667,200.91346666666666
2025-02-19 17:00:00 CST,1067.2564166666666,869.2294,198.02701666666667
2025-02-19 18:00:00 CST,1035.43655,822.36965,213.0669
2025-02-19 19:00:00 CST,1010.7117666666667,818.3687833333333,192.34298333333334
2025-02-19 20:00:00 CST,990.5775166666666,808.7957666666666,181.78175
2025-02-19 21:00:00 CST,1019.0618,823.4829333333333,195.57886666666667
2025-02-19 22:00:00 CST,1014.3734499999999,809.5923666666666,204.78108333333333
2025-02-19 23:00:00 CST,975.0359333333333,781.9887,193.04723333333334
2025-02-20 00:00:00 CST,1031.0803166666667,840.47635,190.60396666666668
2025-02-20 01:00:00 CST,1002.9081833333333,808.8310333333334,194.07715
2025-02-20 02:00:00 CST,976.3399333333333,792.8277166666667,183.51221666666666
2025-02-20 03:00:00 CST,916.7445666666667,738.31105,178.43351666666666
2025-02-20 04:00:00 CST,910.8043166666666,703.3330666666667,207.47125
2025-02-20 05:00:00 CST,944.7180166666667,699.1646333333333,245.55338333333333
2025-02-20 06:00:00 CST,1009.1894166666666,792.46375,216.72566666666665
2025-02-20 07:00:00 CST,1090.2739,870.6873333333333,219.58656666666667
2025-02-20 08:00:00 CST,1109.4761666666666,891.3538333333333,218.12233333333333
2025-02-20 09:00:00 CST,1078.004,859.48115,218.52285
2025-02-20 10:00:00 CST,1210.0824499999999,973.5370666666666,236.54538333333332
2025-02-20 11:00:00 CST,1254.1023666666667,1025.5643833333334,228.53798333333333
2025-02-20 12:00:00 CST,1242.7096666666666,1012.3743666666667,230.3353
2025-02-20 13:00:00 CST,1260.21145,1026.4333333333334,233.77811666666668
2025-02-20 14:00:00 CST,1155.3997333333332,914.2812166666666,241.11851666666666
2025-02-20 15:00:00 CST,1017.1574,797.2377,219.9197
2025-02-20 16:00:00 CST,1047.0505666666666,826.0274333333333,221.02313333333333
2025-02-20 17:00:00 CST,1029.7636666666667,827.72555,202.03811666666667
2025-02-20 18:00:00 CST,999.8968,789.8956666666667,210.00113333333334
2025-02-20 19:00:00 CST,1056.1239500000001,852.3153166666667,203.80863333333335
2025-02-20 20:00:00 CST,1016.5242833333333,828.0592166666667,188.46506666666667
2025-02-20 21:00:00 CST,988.91035,779.7081666666667,209.20218333333332
2025-02-20 22:00:00 CST,974.4748333333334,786.6708666666667,187.80396666666667
2025-02-20 23:00:00 CST,955.27635,757.1829666666666,198.09338333333332
2025-02-21 00:00:00 CST,998.7877333333333,803.6781,195.10963333333333
2025-02-21 01:00:00 CST,947.3805166666667,763.1308,184.24971666666667
2025-02-21 02:00:00 CST,897.6360333333333,712.0480833333334,185.58795
2025-02-21 03:00:00 CST,858.1323166666667,680.2554333333334,177.87688333333332
2025-02-21 04:00:00 CST,885.85625,680.0582166666667,205.79803333333334
2025-02-21 05:00:00 CST,908.6011500000001,694.9284333333334,213.67271666666667
2025-02-21 06:00:00 CST,990.3804,783.5719,206.8085
2025-02-21 07:00:00 CST,1065.8545666666666,845.9145,219.94006666666667
2025-02-21 08:00:00 CST,1065.0996333333333,848.5794166666667,216.52021666666667
2025-02-21 09:00:00 CST,996.6141,785.8917833333334,210.72231666666667
2025-02-21 10:00:00 CST,1061.9439166666666,840.81725,221.12666666666667
2025-02-21 11:00:00 CST,1063.0861333333332,868.5954166666667,194.49071666666666
2025-02-21 12:00:00 CST,1045.1962833333334,835.0758166666667,210.12046666666666
2025-02-21 13:00:00 CST,1043.1689000000001,822.0779333333334,221.09096666666667
2025-02-21 14:00:00 CST,943.3060666666667,752.492,190.81406666666666
2025-02-21 15:00:00 CST,967.0001833333333,772.1766666666666,194.82351666666668
2025-02-21 16:00:00 CST,980.0159833333333,778.0463333333333,201.96965
2025-02-21 17:00:00 CST,1053.95765,866.1459333333333,187.81171666666665
2025-02-21 18:00:00 CST,991.4414833333334,808.1682166666667,183.27326666666667
2025-02-21 19:00:00 CST,968.3707666666667,784.86855,183.50221666666667
2025-02-21 20:00:00 CST,959.5676833333333,784.3136333333333,175.25405
2025-02-21 21:00:00 CST,956.2574999999999,771.2087666666666,185.04873333333333
2025-02-21 22:00:00 CST,948.7831666666667,769.6213333333334,179.16183333333333
2025-02-21 23:00:00 CST,965.8374333333334,782.2698833333334,183.56755
2025-02-22 00:00:00 CST,967.9245333333333,786.1907333333334,181.7338
2025-02-22 01:00:00 CST,891.3107166666666,723.8565,167.45421666666667
2025-02-22 02:00:00 CST,883.76505,708.5800166666667,175.18503333333334
2025-02-22 03:00:00 CST,865.8549499999999,700.8325,165.02245
2025-02-22 04:00:00 CST,860.0950833333334,683.6786333333333,176.41645
2025-02-22 05:00:00 CST,844.6997833333334,669.8809,174.81888333333333
2025-02-22 06:00:00 CST,860.9070166666667,680.99515,179.91186666666667
2025-02-22 07:00:00 CST,869.85325,678.88705,190.9662
2025-02-22 08:00:00 CST,945.7430833333334,762.5719,183.17118333333335
2025-02-22 09:00:00 CST,921.7519833333333,722.54645,199.20553333333334
2025-02-22 10:00:00 CST,961.2369333333332,740.887,220.34993333333333
2025-02-22 11:00:00 CST,924.4769000000001,741.4338333333334,183.04306666666668
2025-02-22 12:00:00 CST,948.4823166666667,757.5131833333334,190.96913333333333
2025-02-22 13:00:00 CST,936.9179,737.48645,199.43145
2025-02-22 14:00:00 CST,955.1697999999999,765.9707,189.1991
2025-02-22 15:00:00 CST,928.21865,733.1867833333333,195.03186666666667
2025-02-22 16:00:00 CST,833.7422,664.31775,169.42445
2025-02-22 17:00:00 CST,820.5632,648.2571,172.3061
2025-02-22 18:00:00 CST,811.69505,640.2477833333334,171.44726666666668
2025-02-22 19:00:00 CST,805.2778333333333,637.532,167.74583333333334
2025-02-22 20:00:00 CST,794.8022333333333,621.8061666666666,172.99606666666668
2025-02-22 21:00:00 CST,797.4692666666666,631.32535,166.14391666666666
2025-02-22 22:00:00 CST,800.1832499999999,630.6014666666666,169.58178333333333
